"","Instrument","Holdings Filing Date","Earliest Holdings Date","Holdings Pct Of Traded Shares Held","Investor Shares Held","Holdings Value Held","Investor Full Name","Holdings Filing Type","Investor Parent Type Description","Investor Turnover","Investor Turnover code","Investor Turnover %","Investor Portfolio Number Of Securities Held","Investor Portfolio Num Of  Securities Bought","Investor Portfolio Number Of Securities Sold","Holdings Percent of  Portfolio","Investor Type Description","Investor Investment Style Code","Investor Investment Orientation","Investor Address Region","Investor Address Country"
"492","ENI.MI","2016-11-30","2001-12-31","0.0006","20000","278174.0","Eurobank Asset Management Mutual Fund Management Company S.A.","Aggregate MFs","Investment Managers","LOW","LOW","0.0","3002","1840","2873","0.0","Investment Advisor","Growth","Active","Europe","Greece"
"493","ENI.MI","2017-06-30","2007-03-31","0.0005","19845","298321.95","Global Index Advisors, Inc._NLE","Aggregate MFs","Investment Managers","LOW","LOW","33.1451","511","461","31","0.0","Investment Advisor",".","Passive","North America","United States"
"494","ENI.MI","2016-06-30","1998-09-30","0.0005","19709","317766.24","Urquijo Gestión, S.A., S.G.I.I.C., Sociedad Unipersonal","Aggregate MFs","Investment Managers","LOW","LOW","8.0472","8947","4309","4817","0.0","Investment Advisor","Core Growth","Active","Europe","Spain"
"495","ENI.MI","2017-12-31","2004-12-31","0.0005","19341","320180.58","Pekao Towarzystwo Funduszy Inwestycyjnych SA","Aggregate MFs","Investment Managers","LOW","LOW","39.4178","222","98","124","0.02","Investment Advisor","GARP","Active","Europe","Poland"
"496","ENI.MI","2017-12-31","1997-12-31","0.0005","19110","316356.5","Alte Leipziger Trust Investment-Gesellschaft mbH","Aggregate MFs","Investment Managers","LOW","LOW","0.0","1531","960","2533","0.0","Investment Advisor","GARP","Active","Europe","Germany"
"497","ENI.MI","2017-12-31","2009-06-30","0.0005","18254","302185.84","Swiss Rock Asset Management AG","Aggregate MFs","Investment Managers","MED","MED","78.829","1892","289","1145","0.0","Investment Advisor","Deep Value","Active","Europe","Switzerland"
"498","ENI.MI","2017-09-30","2017-09-30","0.0005","17992","297528.94","Sun Life Global Investments (Canada) Inc.","Aggregate MFs","Investment Managers","LOW","LOW","26.6528","526","128","535","0.0","Investment Advisor",".","Active","North America","Canada"
"499","ENI.MI","2016-06-30","1999-03-31","0.0005","17646","284504.69","Consulnor Gestión S.G.I.I.C., S.A.","Aggregate MFs","Investment Managers",".",".",".","153","25","31","0.06","Investment Advisor/Hedge Fund","Yield","Active","Europe","Spain"
"500","ENI.MI","2016-06-30","2003-12-31","0.0005","17500","282150.75","MIRABAUD Gestión, S.G.I.I.C., S.A.","Aggregate MFs","Investment Managers","LOW","LOW","28.5268","1443","597","1106","0.0","Investment Advisor","Core Growth","Active","Europe","Spain"
"501","ENI.MI","2017-12-31","2017-09-30","0.0005","17389","287866.2","Horizon Investments, LLC","Aggregate MFs","Investment Managers","HIGH","HIGH","126.7768","310","212","387","0.0","Investment Advisor",".","Active","North America","United States"
"502","ENI.MI","2017-06-30","2011-06-30","0.0005","17230","259011.7","Informed Portfolio Management AB","Aggregate MFs","Investment Managers","LOW","LOW","24.188","1762","916","923","0.0","Investment Advisor/Hedge Fund","Yield","Active","Europe","Sweden"
"503","ENI.MI","2017-12-31","2015-08-31","0.0005","17000","281426.5","Riverfield Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","15.1169","757","424","482","0.0","Investment Advisor","Yield","Active","Europe","Switzerland"
"504","ENI.MI","2017-11-30","2006-03-31","0.0005","17000","279425.6","Credit Suisse Private Banking (Switzerland)","Aggregate MFs","Investment Managers","LOW","LOW","19.7674","141","5","10","0.0","Bank and Trust","GARP","Active","Europe","Switzerland"
"505","ENI.MI","2016-06-30","2009-12-31","0.0005","16612","267833.61","Fineco Patrimonios, S.G.I.I.C., S.A.","Aggregate MFs","Investment Managers",".",".",".","317","182","935","0.0","Investment Advisor",".","Active","Europe","Spain"
"506","ENI.MI","2017-03-31","2001-06-30","0.0004","16252","265656.82","Crédit Suisse Gestión S.G.I.I.C., S.A.","Aggregate MFs","Investment Managers","LOW","LOW","42.491","136","68","185","0.01","Investment Advisor","Growth","Active","Europe","Spain"
"507","ENI.MI","2017-12-31","2016-02-29","0.0004","16089","266345.35","Adroit Investment Management, Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","31.7124","243","87","202","0.0","Investment Advisor","Yield","Active","North America","Canada"
"508","ENI.MI","2016-12-31","2001-12-31","0.0004","15381","250151.97","AXA Investment Managers UK Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","39.4407","738","190","502","0.0","Investment Advisor/Hedge Fund","Core Value","Active","Europe","United Kingdom"
"509","ENI.MI","2017-12-31","2014-12-31","0.0004","15000","248317.5","Carrera Asset Management Co., Ltd.","Aggregate MFs","Investment Managers","MED","MED","71.3982","265","90","977","0.01","Investment Advisor",".","Active","Asia / Pacific","Japan"
"510","ENI.MI","2017-12-31","2014-11-30","0.0004","15000","248317.5","MB Fund Advisory GmbH","Aggregate MFs","Investment Managers","LOW","LOW","25.0264","439","176","728","0.08","Investment Advisor","Core Value","Active","Europe","Germany"
"511","ENI.MI","2017-12-31","2007-09-30","0.0004","15000","248317.5","Ziel Invest GmbH","Aggregate MFs","Investment Managers","LOW","LOW","0.0","320","135","305","0.0","Investment Advisor","Yield","Active","Europe","Austria"
"512","ENI.MI","2017-12-31","2010-06-30","0.0004","15000","248317.5","Swan Asset Management SA","Aggregate MFs","Investment Managers","HIGH","HIGH","148.5398","841","355","673","0.0","Investment Advisor",".","Active","Europe","Switzerland"
"513","ENI.MI","2017-03-31","1997-12-31","0.0004","15000","245192.0","LLB Invest Kapitalanlagegesellschaft m.b.H.","Aggregate MFs","Investment Managers","MED","MED","87.8503","357","76","203","0.02","Investment Advisor","GARP","Active","Europe","Austria"
"514","ENI.MI","2017-03-31","1997-03-31","0.0004","15000","245191.5","AAB Investment GmbH_NLE","Aggregate MFs","Investment Managers","LOW","LOW","36.2772","276","90","325","0.0","Investment Advisor",".","Active","Europe","Austria"
"515","ENI.MI","2017-12-31","1997-03-31","0.0004","15000","248317.56","Universal-Investment-Gesellschaft mbH","Aggregate MFs","Investment Managers","LOW","LOW","39.0724","1072","224","1057","0.0","Investment Advisor/Hedge Fund",".","Passive","Europe","Germany"
"516","ENI.MI","2017-12-31","2017-09-30","0.0004","15000","248317.5","Studio Gaffino Societa di Intermediazione Mobiliare per Azioni","Aggregate MFs","Investment Managers","HIGH","HIGH","179.0896","89","40","121","0.0","Investment Advisor",".","Active","Europe","Italy"
"517","ENI.MI","2017-12-31","2010-09-30","0.0004","14784","244741.73","TIFF Advisory Services, Inc.","Aggregate MFs","Investment Managers","MED","MED","73.0103","2627","475","1471","0.0","Investment Advisor","Deep Value","Active","North America","United States"
"518","ENI.MI","2017-08-31","2000-09-30","0.0004","14782","231824.63","Asset Management One Co., Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","41.9664","359","181","246","0.0","Investment Advisor/Hedge Fund","Growth","Active","Asia / Pacific","Japan"
"519","ENI.MI","2017-01-31","2016-10-31","0.0004","14600","223960.71","Vontobel Asset Management AG","Aggregate MFs","Investment Managers","MED","MED","86.9831","3228","1145","2861","0.0","Investment Advisor/Hedge Fund","GARP","Active","Europe","Switzerland"
"520","ENI.MI","2017-12-31","2013-12-31","0.0004","14500","240040.25","Trillium Asset Management, LLC","Aggregate MFs","Investment Managers","LOW","LOW","22.3547","609","296","1289","0.0","Investment Advisor","Core Growth","Active","North America","United States"
"521","ENI.MI","2016-06-30","1997-03-31","0.0004","14429","232637.94","BNP Paribas Investment Partners España SA SGIIC","Aggregate MFs","Investment Managers","LOW","LOW","32.2039","3297","1795","1800","0.0","Investment Advisor","GARP","Active","Europe","Spain"
"522","ENI.MI","2017-12-31","2008-07-31","0.0004","14215","235322.22","Arrowstreet Capital, Limited Partnership","Aggregate MFs","Investment Managers","HIGH","HIGH","137.2177","428","65","333","0.01","Investment Advisor/Hedge Fund","Hedge Fund","Passive","North America","United States"
"523","ENI.MI","2017-07-31","2007-03-31","0.0004","14201","224804.67","Analytic Investors, LLC_NLE","Aggregate MFs","Investment Managers","MED","MED","88.9466","3115","808","2191","0.0","Investment Advisor/Hedge Fund",".","Active","North America","United States"
"524","ENI.MI","2017-03-31","2006-03-31","0.0004","14100","230480.48","Grossbötzl, Schmitz, Lomparski & Partner International S.à.r.l.","Aggregate MFs","Investment Managers","LOW","LOW","37.7899","5347","2037","3239","0.0","Investment Advisor","Income Value","Active","Europe","Luxembourg"
"525","ENI.MI","2016-08-31","2015-09-30","0.0004","14002","211503.02","Livförsäkringsbolaget Skandia, ömsesidigt","Aggregate MFs","Investment Managers","LOW","LOW","29.4124","2119","947","1854","0.0","Insurance Company",".","Active","Europe","Sweden"
"526","ENI.MI","2017-12-31","2005-03-31","0.0004","14000","231763.0","Chaussier Gestion S.A.","Aggregate MFs","Investment Managers","LOW","LOW","26.6826","304","9","152","0.0","Investment Advisor",".","Active","Europe","France"
"527","ENI.MI","2017-12-31","2010-12-31","0.0004","14000","231763.0","EMC Gestion de Fortune S.A.","Aggregate MFs","Investment Managers","LOW","LOW","0.0","122","24","191","0.07","Investment Advisor",".","Active","Europe","Switzerland"
"528","ENI.MI","2017-10-31","1997-03-31","0.0004","13996","228809.41","Baring Asset Management Ltd.","Aggregate MFs","Investment Managers","MED","MED","51.3159","354","64","335","0.02","Investment Advisor","GARP","Active","Europe","United Kingdom"
"529","ENI.MI","2017-12-31","2001-09-30","0.0004","13925","230521.41","Unigest, S.G.I.I.C., S.A.","Aggregate MFs","Investment Managers","HIGH","HIGH","116.1627","2877","1069","1546","0.0","Investment Advisor","Growth","Active","Europe","Spain"
"530","ENI.MI","2016-06-30","1997-06-30","0.0004","13890","223947.08","Deutsche Wealth Management, S.G.I.I.C., S.A","Aggregate MFs","Investment Managers","LOW","LOW","35.9026","297","25","394","0.21","Investment Advisor","Yield","Active","Europe","Spain"
"531","ENI.MI","2016-06-30","2005-03-31","0.0004","13866","223560.13","B. Madrid Gestión de Activos S.G.I.I.C., S.A._NLE","Aggregate MFs","Investment Managers","LOW","LOW","20.0361","7702","1390","2706","0.0","Investment Advisor",".","Active","Europe","Spain"
"532","ENI.MI","2017-12-31","2016-04-30","0.0004","13668","226266.96","Schroder Investment Management (Europe) S.A.","Aggregate MFs","Investment Managers","HIGH","HIGH","131.6692","119","50","82","0.0","Investment Advisor",".","Active","Europe","Luxembourg"
"533","ENI.MI","2017-12-31","2008-06-30","0.0004","13668","226266.91","Schroder Investment Management (Switzerland) AG","Aggregate MFs","Investment Managers","MED","MED","56.0076","2413","82","571","0.01","Investment Advisor",".","Active","Europe","Switzerland"
"534","ENI.MI","2017-12-31","2007-03-31","0.0004","13614","225372.96","Aberdeen Asset Managers Ltd.","Aggregate MFs","Investment Managers","HIGH","HIGH","173.7746","305","20","11","0.04","Investment Advisor/Hedge Fund","Core Growth","Active","Europe","United Kingdom"
"535","ENI.MI","2017-12-31","2010-06-30","0.0004","12897","213503.44","KB Asset Management Co., Ltd.","Aggregate MFs","Investment Managers","MED","MED","85.0962","54","1","3","0.0","Investment Advisor","GARP","Active","Asia / Pacific","South Korea"
"536","ENI.MI","2017-12-31","2003-09-30","0.0004","12800","211897.6","ActivGest S.A.","Aggregate MFs","Investment Managers","LOW","LOW","0.0","93","25","173","0.0","Investment Advisor",".","Active","Europe","Switzerland"
"537","ENI.MI","2017-09-30","2017-09-30","0.0003","12547","207485.97","Hermes BPK Partners LLP","Aggregate MFs","Investment Managers","LOW","LOW","0.0","179","22","59","0.0","Hedge Fund","Hedge Fund","Active","Europe","United Kingdom"
"538","ENI.MI","2017-12-31","2017-06-30","0.0003","12503","206980.91","BetaShares Capital Ltd.","Aggregate MFs","Investment Managers","HIGH","HIGH","131.8638","589","260","189","0.0","Investment Advisor","Index","Passive","Asia / Pacific","Australia"
"539","ENI.MI","2017-12-31","2017-06-30","0.0003","12000","198654.0","Diem Client Partner AG","Aggregate MFs","Investment Managers","HIGH","HIGH","199.7371","2034","655","1280","0.0","Investment Advisor",".","Active","Europe","Switzerland"
"540","ENI.MI","2017-12-31","2015-12-31","0.0003","11843","196054.94","SinoPac Securities Investment Trust Co., Ltd.","Aggregate MFs","Investment Managers","HIGH","HIGH","148.4736","1719","615","2259","0.0","Investment Advisor","Core Growth","Active","Asia / Pacific","Taiwan"
"541","ENI.MI","2017-12-31","2016-06-30","0.0003","11820","195674.19","Evolve Funds Group Inc","Aggregate MFs","Investment Managers","HIGH","HIGH","123.9826","42","9","43","0.0","Investment Advisor",".","Active","North America","Canada"
"542","ENI.MI","2017-12-31","1997-06-30","0.0003","11472","189913.22","MFI Asset Management GmbH","Aggregate MFs","Investment Managers","MED","MED","71.5109","8491","5721","3564","0.0","Investment Advisor","GARP","Active","Europe","Germany"
"543","ENI.MI","2017-12-31","1997-03-31","0.0003","10668","176603.45","Société Générale Gestion","Aggregate MFs","Investment Managers","LOW","LOW","0.0","5754","1668","5922","0.0","Investment Advisor","Core Growth","Active","Europe","France"
"544","ENI.MI","2017-12-31","2017-12-31","0.0003","10550","174649.98","SYZ Asset Management Suisse SA","Aggregate MFs","Investment Managers","HIGH","HIGH","99.0601","771","181","677","0.0","Investment Advisor/Hedge Fund","Hedge Fund","Active","Europe","Switzerland"
"545","ENI.MI","2017-12-31","2011-12-31","0.0003","10330","171007.99","Mirae Asset Global Investments Co., Ltd.","Aggregate MFs","Investment Managers","MED","MED","78.0193","288","158","135","0.0","Investment Advisor/Hedge Fund","Core Value","Active","Asia / Pacific","South Korea"
"546","ENI.MI","2017-12-31","2007-03-31","0.0003","9941","164568.28","PGIM Quantitative Solutions LLC","Aggregate MFs","Investment Managers","LOW","LOW","41.5658","40","24","20","0.0","Investment Advisor","Core Growth","Passive","North America","United States"
"547","ENI.MI","2017-06-30","2006-12-31","0.0003","9718","146086.81","Nomura Asset Management Taiwan Limited","Aggregate MFs","Investment Managers","MED","MED","96.6001","136","86","76","0.0","Investment Advisor","Growth","Active","Asia / Pacific","Taiwan"
"548","ENI.MI","2017-08-31","2017-02-28","0.0003","9287","145647.09","Inspire Investing","Aggregate MFs","Investment Managers","HIGH","HIGH","153.0714","1852","1124","960","0.0","Investment Advisor",".","Active","North America","United States"
"549","ENI.MI","2017-12-31","2008-06-30","0.0002","9041","149669.27","Quilter Investors Limited","Aggregate MFs","Investment Managers","MED","MED","90.7862","227","93","88","0.0","Investment Advisor/Hedge Fund","Deep Value","Active","Europe","United Kingdom"
"550","ENI.MI","2017-12-31","2007-06-30","0.0002","8994","148891.17","Casa4Funds Luxembourg European Asset Management S.A.","Aggregate MFs","Investment Managers","MED","MED","85.9896","2075","982","1433","0.0","Investment Advisor/Hedge Fund","Core Growth","Active","Europe","Luxembourg"
"551","ENI.MI","2017-11-30","2014-04-30","0.0002","8906","146386.14","Woodpecker Capital SA","Aggregate MFs","Investment Managers","HIGH","HIGH","198.3647","2977","1277","1954","0.0","Investment Advisor",".","Active","Europe","Luxembourg"
"552","ENI.MI","2017-12-31","2004-02-29","0.0002","8457","140001.44","T. Rowe Price Associates, Inc.","Aggregate MFs","Investment Managers","LOW","LOW","26.7619","172","96","48","0.0","Investment Advisor","GARP","Active","North America","United States"
"553","ENI.MI","2017-12-31","2015-06-30","0.0002","8412","139256.45","Rock Creek Group, L.P.","Aggregate MFs","Investment Managers","HIGH","HIGH","118.4484","657","122","327","0.0","Hedge Fund","Hedge Fund","Active","North America","United States"
"554","ENI.MI","2017-12-31","2016-12-31","0.0002","8400","139057.8","CBR Investment AG_NLE","Aggregate MFs","Investment Managers","LOW","LOW","23.2512","63","39","43","0.0","Investment Advisor",".","Active","Europe","Liechtenstein"
"555","ENI.MI","2017-12-31","2014-03-31","0.0002","8298","137369.24","Vident Investment Advisory, LLC","Aggregate MFs","Investment Managers","HIGH","HIGH","126.6993","81","61","58","0.0","Investment Advisor",".","Active","North America","United States"
