"","Instrument","Holdings Filing Date","Earliest Holdings Date","Holdings Pct Of Traded Shares Held","Investor Shares Held","Holdings Value Held","Investor Full Name","Holdings Filing Type","Investor Parent Type Description","Investor Turnover","Investor Turnover code","Investor Turnover %","Investor Portfolio Number Of Securities Held","Investor Portfolio Num Of  Securities Bought","Investor Portfolio Number Of Securities Sold","Holdings Percent of  Portfolio","Investor Type Description","Investor Investment Style Code","Investor Investment Orientation","Investor Address Region","Investor Address Country"
"292","ENI.MI","2019-12-31","2019-09-30","0.0026","95716","1483914.16","Danske Invest Management Company S.A.","Aggregate MFs","Investment Managers","HIGH","HIGH","99.0132","213","43","172","0.17","Investment Advisor",".","Passive","Europe","Luxembourg"
"293","ENI.MI","2019-07-31","2016-12-31","0.0026","95000","1494296.91","Midas Wealth Management SA","Aggregate MFs","Investment Managers","LOW","LOW","43.4238","30","27","53","0.28","Investment Advisor",".","Active","Europe","Luxembourg"
"294","ENI.MI","2019-12-31","2018-06-30","0.0026","93500","1449558.84","Pure Capital S.A.","Aggregate MFs","Investment Managers","LOW","LOW","43.1155","1672","859","1249","0.01","Investment Advisor",".","Active","Europe","Luxembourg"
"295","ENI.MI","2019-12-31","2019-05-31","0.0025","91864","1424195.44","Franklin Advisory Services, LLC","Aggregate MFs","Investment Managers","MED","MED","98.9327","169","1","79","0.0","Investment Advisor","Core Value","Active","North America","United States"
"296","ENI.MI","2019-12-31","1997-03-31","0.0025","91565","1419559.95","UBS Switzerland AG","Aggregate MFs","Investment Managers","MED","MED","54.4009","4876","2607","2505","0.01","Bank and Trust","GARP","Active","Europe","Switzerland"
"297","ENI.MI","2019-12-31","2011-04-30","0.0025","89983","1395033.72","Principal Management Corporation","Aggregate MFs","Strategic Entities","LOW","LOW","47.3406","259","79","386","0.11","Corporation",".","Active","North America","United States"
"298","ENI.MI","2019-12-31","2019-09-30","0.0025","89495","1387468.11","APICIL Asset Management SA","Aggregate MFs","Investment Managers","LOW","LOW","35.8991","4475","1443","3235","1.07","Investment Advisor",".","Active","Europe","France"
"299","ENI.MI","2019-12-31","2014-09-30","0.0024","87500","1356539.02","Talence Gestion, SAS","Aggregate MFs","Investment Managers","MED","MED","74.8166","1575","27","411","0.0","Investment Advisor",".","Active","Europe","France"
"300","ENI.MI","2019-12-31","2001-12-31","0.0024","87500","1356539.02","Consultinvest Asset Management SGR S.p.A.","Aggregate MFs","Investment Managers","MED","MED","72.8941","1201","329","475","0.0","Investment Advisor","Core Growth","Active","Europe","Italy"
"301","ENI.MI","2019-12-31","1999-06-30","0.0023","85367","1323470.48","State Street Global Advisors Ltd. (Canada)","Aggregate MFs","Investment Managers","LOW","LOW","19.1624","2864","920","3230","0.0","Investment Advisor/Hedge Fund","Index","Passive","North America","Canada"
"302","ENI.MI","2019-12-31","1997-09-30","0.0023","85230","1321346.52","Warburg Invest Kapitalanlagegesellschaft mbH","Aggregate MFs","Investment Managers","LOW","LOW","44.6165","1421","906","1598","0.1","Investment Advisor","Core Growth","Active","Europe","Germany"
"303","ENI.MI","2019-12-31","2004-06-30","0.0023","84000","1302277.46","Walser Privatbank AG_NLE","Aggregate MFs","Investment Managers","LOW","LOW","42.1338","244","130","106","0.03","Bank and Trust",".","Active","Europe","Austria"
"304","ENI.MI","2019-12-31","1998-03-31","0.0023","82880","1284913.76","State Street Global Advisors (France) S.A.","Aggregate MFs","Investment Managers","LOW","LOW","35.8274","227","6","48","0.0","Investment Advisor","Index","Passive","Europe","France"
"305","ENI.MI","2019-12-31","2001-09-30","0.0023","82590","1280417.8","Monega Kapitalanlagegesellschaft mbH","Aggregate MFs","Investment Managers","LOW","LOW","43.9071","220","35","257","0.49","Investment Advisor",".","Active","Europe","Germany"
"306","ENI.MI","2019-12-31","1997-03-31","0.0023","82500","1279022.51","Bank Vontobel AG (Private Banking)","Aggregate MFs","Investment Managers","MED","MED","72.7092","71","18","57","1.38","Bank and Trust","GARP","Active","Europe","Switzerland"
"307","ENI.MI","2019-11-30","2013-03-31","0.0023","82000","1238693.62","Alpen Privatbank AG","Aggregate MFs","Investment Managers","LOW","LOW","41.7995","51","14","89","0.56","Bank and Trust",".","Active","Europe","Austria"
"308","ENI.MI","2019-11-30","2006-09-30","0.0023","82000","1238693.62","IPConcept (Luxemburg) S.A.","Aggregate MFs","Investment Managers","MED","MED","59.1727","749","221","717","0.01","Investment Advisor",".","Active","Europe","Luxembourg"
"309","ENI.MI","2019-12-31","1999-06-30","0.0022","81627","1265488.12","Sanlam Investment Management (Pty) Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","27.384","1040","184","673","0.01","Investment Advisor/Hedge Fund","Core Value","Active","Africa","South Africa"
"310","ENI.MI","2019-12-31","2004-12-31","0.0022","81600","1265069.53","DJE Kapital AG","Aggregate MFs","Investment Managers","HIGH","HIGH","111.9638","1624","674","1283","0.23","Investment Advisor/Hedge Fund","GARP","Active","Europe","Germany"
"311","ENI.MI","2019-12-31","2007-03-31","0.0022","81590","1264914.5","CIBC Asset Management Inc.","Aggregate MFs","Investment Managers","LOW","LOW","44.1473","15","5","4","0.03","Investment Advisor","Core Value","Active","North America","Canada"
"312","ENI.MI","2019-12-31","1997-09-30","0.0022","80421","1246791.14","Federal Finance Gestion","Aggregate MFs","Investment Managers","MED","MED","74.8175","9174","4968","5360","0.01","Investment Advisor","GARP","Active","Europe","France"
"313","ENI.MI","2019-12-31","1997-12-31","0.0021","78076","1210435.89","Nordea Funds Oy","Aggregate MFs","Investment Managers","LOW","LOW","36.2182","394","93","503","0.39","Investment Advisor","GARP","Active","Europe","Finland"
"314","ENI.MI","2019-12-31","2006-06-30","0.0021","77363","1199382.04","Shinkin Asset Management Co., Ltd.","Aggregate MFs","Investment Managers","HIGH","HIGH","130.99","283","54","76","0.02","Investment Advisor","GARP","Active","Asia / Pacific","Japan"
"315","ENI.MI","2019-11-30","2019-11-30","0.0021","77140","1165278.36","DWPT Deutsche Wertpapiertreuhand GmbH","Aggregate MFs","Investment Managers",".",".",".","582","253","298","0.21","Investment Advisor",".","Active","Europe","Germany"
"316","ENI.MI","2019-12-31","1997-03-31","0.0021","76961","1193149.71","Lazard Asset Management Limited","Aggregate MFs","Investment Managers","MED","MED","54.1366","7709","4193","3053","0.09","Investment Advisor/Hedge Fund","Core Value","Active","Europe","United Kingdom"
"317","ENI.MI","2019-12-31","2001-09-30","0.0021","76502","1186033.69","Unigest, S.G.I.I.C., S.A.","Aggregate MFs","Investment Managers","LOW","LOW","0.0","7472","2191","2071","0.08","Investment Advisor","Growth","Active","Europe","Spain"
"318","ENI.MI","2019-12-31","1997-03-31","0.0021","75993","1178142.51","JPMorgan Asset Management (Asia Pacific) Limited","Aggregate MFs","Investment Managers","MED","MED","65.1138","2589","1239","2335","0.03","Investment Advisor/Hedge Fund","GARP","Active","Asia / Pacific","Hong Kong"
"319","ENI.MI","2019-12-31","2012-11-30","0.0021","74668","1157600.64","Sumitomo Mitsui DS Asset Management Company, Limited","Aggregate MFs","Investment Managers","MED","MED","77.5696","526","151","411","0.27","Investment Advisor/Hedge Fund","GARP","Active","Asia / Pacific","Japan"
"320","ENI.MI","2019-12-31","2017-06-30","0.002","74218","1150624.15","BetaShares Capital Ltd.","Aggregate MFs","Investment Managers","MED","MED","50.8478","1731","913","1120","0.01","Investment Advisor","Index","Passive","Asia / Pacific","Australia"
"321","ENI.MI","2019-12-31","2000-12-31","0.002","73996","1147182.42","Gestifonsa S.G.I.I.C., S.A.","Aggregate MFs","Investment Managers","LOW","LOW","0.0","399","154","493","0.59","Investment Advisor","Core Value","Active","Europe","Spain"
"322","ENI.MI","2019-12-31","2011-10-31","0.002","72055","1117090.51","Sal. Oppenheim jr. & Cie. AG & Co. KGaA (Asset Management)","Aggregate MFs","Investment Managers","MED","MED","59.7053","1060","370","678","0.0","Investment Advisor",".","Active","Europe","Germany"
"323","ENI.MI","2019-06-30","2010-08-31","0.002","71000","1178894.12","Quintet Private Bank","Aggregate MFs","Investment Managers","LOW","LOW","42.8255","1698","982","762","0.0","Bank and Trust",".","Active","Europe","Luxembourg"
"324","ENI.MI","2019-12-31","1997-06-30","0.002","70896","1099122.18","DNB Asset Management AB","Aggregate MFs","Investment Managers","LOW","LOW","44.4925","2762","448","1306","0.05","Investment Advisor","Core Growth","Active","Europe","Sweden"
"325","ENI.MI","2019-08-31","2019-01-31","0.0019","70140","1054412.31","Botswana Insurance Fund Management","Aggregate MFs","Investment Managers","LOW","LOW","0.0","1680","764","627","0.45","Investment Advisor/Hedge Fund","Hedge Fund","Active","Africa","Botswana"
"326","ENI.MI","2019-10-31","2013-09-30","0.0019","69977","1058791.66","SEI Investments Management Corporation","Aggregate MFs","Investment Managers","LOW","LOW","46.8776","2562","871","2105","0.31","Investment Advisor/Hedge Fund","Specialty","Active","North America","United States"
"327","ENI.MI","2018-09-30","2010-09-30","0.0019","69727","1317861.22","TIFF Advisory Services, Inc.","Aggregate MFs","Investment Managers","LOW","LOW","11.2541","518","225","555","0.03","Investment Advisor","Deep Value","Active","North America","United States"
"328","ENI.MI","2019-03-31","2017-03-31","0.0019","68002","1201686.49","HSBC Global Asset Management (Bermuda) Limited","Aggregate MFs","Investment Managers","LOW","LOW","24.6729","422","219","403","0.01","Investment Advisor",".","Active","North America","Bermuda"
"329","ENI.MI","2019-12-31","2003-06-30","0.0019","68000","1054224.61","MainFirst Asset Management","Aggregate MFs","Investment Managers","MED","MED","75.4218","596","296","451","0.0","Investment Advisor","Core Growth","Active","Europe","Germany"
"330","ENI.MI","2019-12-31","2005-09-30","0.0019","67400","1044922.63","Actis Asset Management_NLE","Aggregate MFs","Investment Managers","MED","MED","90.851","90","1","28","0.0","Investment Advisor",".","Active","Europe","France"
"331","ENI.MI","2019-12-31","1997-05-15","0.0018","67230","1042287.07","Aviva Investors Global Services Limited","Aggregate MFs","Investment Managers","LOW","LOW","49.6964","2426","1290","1278","0.03","Investment Advisor/Hedge Fund","Core Growth","Active","Europe","United Kingdom"
"332","ENI.MI","2019-12-31","2017-09-30","0.0018","66605","1032597.5","Horizon Investments, LLC","Aggregate MFs","Investment Managers","HIGH","HIGH","174.3776","2013","528","1376","0.04","Investment Advisor",".","Active","North America","United States"
"333","ENI.MI","2019-05-31","2011-06-30","0.0018","66200","1003903.96","EARNEST Partners, LLC","Aggregate MFs","Investment Managers","LOW","LOW","22.2916","213","115","159","0.77","Investment Advisor/Hedge Fund","Core Value","Active","North America","United States"
"334","ENI.MI","2019-12-31","1997-09-30","0.0018","66110","1024923.37","HSBC Global Asset Management (Hong Kong) Limited","Aggregate MFs","Investment Managers","MED","MED","84.4519","752","343","870","0.48","Investment Advisor","Core Value","Active","Asia / Pacific","Hong Kong"
"335","ENI.MI","2019-09-30","2004-03-31","0.0018","65000","994125.98","DZ PRIVATBANK S.A.","Aggregate MFs","Investment Managers","LOW","LOW","43.8377","885","290","965","0.4","Investment Advisor","GARP","Active","Europe","Luxembourg"
"336","ENI.MI","2019-12-31","1997-03-31","0.0018","64253","996133.73","GAM International Management Ltd.","Aggregate MFs","Investment Managers","MED","MED","63.5132","2855","531","2471","0.14","Investment Advisor/Hedge Fund","Hedge Fund","Active","Europe","United Kingdom"
"337","ENI.MI","2019-12-31","2017-09-30","0.0018","64253","996133.73","GAM (Luxembourg) S.A.","Aggregate MFs","Investment Managers","HIGH","HIGH","125.2982","29","9","12","0.01","Investment Advisor",".","Active","Europe","Luxembourg"
"338","ENI.MI","2019-12-31","2018-12-31","0.0018","63926","991064.15","Aspiriant, LLC","Aggregate MFs","Investment Managers","LOW","LOW","31.4587","508","173","669","0.09","Investment Advisor","Yield","Active","North America","United States"
"339","ENI.MI","2019-12-31","2015-03-31","0.0018","63604","986072.09","Counsel Portfolio Services, Inc.","Aggregate MFs","Investment Managers","HIGH","HIGH","131.4726","373","66","58","0.01","Investment Advisor","Core Growth","Active","North America","Canada"
"340","ENI.MI","2019-12-31","2016-09-30","0.0017","62818","973886.49","Skandia Fonder AB","Aggregate MFs","Investment Managers","LOW","LOW","43.2446","844","308","743","0.79","Investment Advisor",".","Active","Europe","Sweden"
"341","ENI.MI","2019-12-31","2019-07-31","0.0017","62054","962041.97","DIVAS Asset Management AG","Aggregate MFs","Investment Managers","HIGH","HIGH","173.9179","1247","405","556","0.0","Investment Advisor",".","Active","Europe","Switzerland"
"342","ENI.MI","2019-05-31","1997-06-30","0.0017","62000","940212.17","Mackenzie Investments Europe Limited","Aggregate MFs","Investment Managers","LOW","LOW","48.7505","1105","573","648","0.0","Investment Advisor","GARP","Active","Europe","Ireland"
"343","ENI.MI","2019-12-31","1999-06-30","0.0017","61901","959669.97","KEPLER-FONDS Kapitalanlagegesellschaft m.b.H.","Aggregate MFs","Investment Managers","LOW","LOW","46.6668","1550","223","734","0.03","Investment Advisor","GARP","Active","Europe","Austria"
"344","ENI.MI","2019-12-31","2017-06-30","0.0017","61500","953453.14","8a+ Investimenti SGR","Aggregate MFs","Investment Managers","MED","MED","85.6023","112","22","29","0.07","Investment Advisor/Hedge Fund","GARP","Active","Europe","Italy"
"345","ENI.MI","2019-12-31","2007-03-31","0.0017","61427","952321.4","PGIM Quantitative Solutions LLC","Aggregate MFs","Investment Managers","MED","MED","50.2694","684","177","517","0.25","Investment Advisor","Core Growth","Passive","North America","United States"
"346","ENI.MI","2019-12-31","2018-01-31","0.0017","61080","946941.75","La Financière de l'Europe","Aggregate MFs","Investment Managers","HIGH","HIGH","129.2323","723","361","510","0.0","Investment Advisor",".","Active","Europe","France"
"347","ENI.MI","2018-04-30","2017-12-31","0.0017","60173","1177266.69","Solidar Fonder AB","Aggregate MFs","Investment Managers",".",".",".","564","149","431","0.13","Investment Advisor/Hedge Fund",".","Active","Europe","Sweden"
"348","ENI.MI","2019-12-31","1997-03-31","0.0017","60034","930725.3","INVESCO Asset Management Deutschland GmbH","Aggregate MFs","Investment Managers","MED","MED","77.0071","1738","901","897","0.0","Investment Advisor/Hedge Fund","Core Value","Active","Europe","Germany"
"349","ENI.MI","2019-12-31","2016-12-31","0.0017","60000","930198.19","CA Indosuez Gestion","Aggregate MFs","Investment Managers","LOW","LOW","27.5755","1123","425","763","0.0","Investment Advisor",".","Active","Europe","France"
"350","ENI.MI","2019-12-31","2007-03-31","0.0017","60000","930198.19","Bailard, Inc.","Aggregate MFs","Investment Managers","MED","MED","68.5808","5529","1649","4290","0.02","Investment Advisor/Hedge Fund","GARP","Active","North America","United States"
"351","ENI.MI","2019-12-31","2007-03-31","0.0017","59976","929826.11","Fidelity Institutional Asset Management","Aggregate MFs","Investment Managers","LOW","LOW","44.24","1404","774","653","0.0","Investment Advisor","GARP","Active","North America","United States"
"352","ENI.MI","2019-12-31","2002-06-30","0.0016","58172","901858.15","W & W Asset Management GmbH","Aggregate MFs","Investment Managers","HIGH","HIGH","149.5681","110","32","67","0.11","Investment Advisor","Core Growth","Active","Europe","Germany"
"353","ENI.MI","2019-12-31","1997-12-31","0.0016","56657","878370.64","Ersel Asset Management SGR S.p.A.","Aggregate MFs","Investment Managers","MED","MED","87.0021","2333","998","967","0.32","Investment Advisor/Hedge Fund","Core Growth","Active","Europe","Italy"
"354","ENI.MI","2019-12-31","2004-12-31","0.0015","55658","862882.84","Nextam Partners SGR S.p.A.","Aggregate MFs","Investment Managers","MED","MED","88.1259","3362","970","1242","0.72","Investment Advisor/Hedge Fund","Hedge Fund","Active","Europe","Italy"
